id,buyerName,lenderName,recordingDate,saleValue,isCorporate,loanAmount
9746909,EDUD INVESTMENTS LLC,LONE OAK FINANCIALS LLC,2024-08-09,26000000,True,10000000
9743423,LAJOMA CORPORATION,ANCHOR LOANS LP,2024-08-09,640000,True,576000
9740845,F & S LAND CO LLC,FIRST CHOICE FUNDING INC,2024-08-09,640000,True,544000
9734169,LAJOMA CORPORATION,ANCHOR LOANS LP,2024-08-09,670000,True,603000
9719619,COASTAL OAK CAPITAL INE,KIAVI FUNDING INC,2024-08-09,590000,True,606000
9709571,RUAH PROPERTIES LLC,TWIN CAPITAL INCOME FUND LLC,2024-08-09,680000,True,540000
9707957,PARADIGM COLLABORATION LLC,CENTER STREET LNDG VIII SPE LL,2024-08-09,885000,True,1120000
9741049,SIMPLE BUY LLC,COREVEST AMERICAN FIN LNDR LLC,2024-08-08,1000000,True,1095000
9739288,ATLANTIC PACIFIC REDEVELOPMENT LLC,ANCHOR LOANS LP,2024-08-08,1080000,True,1320931
9702660,HOUSE OF ROLISON LLC,SPRCO CAPITAL MANAGER LLC,2024-08-08,2850000,True,3000000
9697578,R & K MGMT FIRM INC,OCMBC INC,2024-08-08,525000,True,420000
9732040,ANGEL INVESTMENTS LLC,INVESTORS CHOICE,2024-08-07,763500,True,490000
9748170,J MARQZ INVESTMENTS LLC,LOAN FUNDER LLC,2024-08-06,2008500,True,2144955
9733423,LUXUM CAPITAL LLC,LOAN FUNDER LLC,2024-08-06,750000,True,907000
9729728,LA LEGEND BUILDERS LLC,SPREO CAPITAL MANAGER LLC,2024-08-06,670000,True,854500
9709814,AMI CAPITAL LLC,QUANTA FINANCE INC,2024-08-06,910000,True,1201700
9708167,KLT INVESTMENT GROUP LLC,SUMMIT CAP LLC PENSION PLAN,2024-08-06,920000,True,552000
9704300,GOOD MOOD STUDIO INC,KIAVI FUNDING INC,2024-08-06,345000,True,270000
9700059,500 ODT LLC,ARIXA ENHANCED INCOME FUND LP,2024-08-06,685000,True,1315000
9718672,B1-2-B1 INVESTMENTS INC,KIAVI FUNDING INC,2024-08-05,660000,True,792900
9709877,SELESTIAL JOY LLC,EAST WEST BANK LOAN SERVICING,2024-08-05,530000,True,450000
9721148,DB RESIDENTIAL LLC,CONVENTUS LLC,2024-08-02,700000,True,630000
9711371,SHUFU LLC,LOAN FUNDER LLC,2024-08-02,1230000,True,1257000
9704389,HH & TJY INVESTMENT CO,HL3 SIERRA LLC,2024-08-02,1200000,True,1080000
9698409,LOS ANGELES PARTNERSHIP LLC,KIAVI FUNDING INC,2024-08-02,755000,True,787400
9698196,MS83 INVESTMENTS LLC,GENESIS CAPITAL LLC,2024-08-02,440000,True,396000
9697816,MS83 INVESTMENTS LLC,GENESIS CAPITAL LLC,2024-08-02,450000,True,405000
9742117,ASCEND EQUITY HOLDINGS LLC,DIVERSIFIED INCOME STRATEGY FU,2024-08-01,987500,True,1017000
9734557,HOME INVESTMENTS LOS ANGELES LLC,EASY STREET CAPITAL CA LLC,2024-08-01,640000,True,541140
9732521,LUX MANAGEMENT II LLC,EMPORIUM TPO LLC,2024-08-01,525000,True,393750
9699754,5911 MIRAMONTE LLC,BARH DUNMORE LLC ISAOA,2024-08-01,820000,True,1616160
9698296,LUNA FLIP LLC,QUANTA FINANCE INC,2024-08-01,435000,True,466725
9696840,PROVIDENT INVESTMENTS LLC,CENTER STREET LNDG VIII SPE LL,2024-08-01,570000,True,521500
9750826,FIFTY-THREE CASE LLC,OCMBC INC,2024-07-31,1750000,True,1400000
9742423,GO LOS ANGELES PARTNERSHIP LLC,KIAVI FUNDING INC,2024-07-31,720000,True,757400
9725766,TREC BUILDERS LLC,CV3 FINANCIAL SERVICES LLC,2024-07-31,840000,True,1063890
9713369,LA21X LLC,ARIXA ENHANCED INCOME FUND LP,2024-07-31,2000000,True,3000000
9711990,STAYINLA LLC,ALLIED LENDING GROUP INC,2024-07-31,740000,True,592000
9706603,4309 TOLAND WAY LA LLC,HOUSEMAX FUNDING LLC,2024-07-31,1850000,True,2068800
9742451,MD SELECT PORTFOLIO LLC,KIAVI FUNDING INC,2024-07-30,1100000,True,1147700
9741941,TLP 1 LLC,CENTER STREET LNDG VIII SPE LL,2024-07-30,1025000,True,828480
9736538,INSPIRED LIFE INVESTMENTS LLC,CONVENTUS LLC,2024-07-30,854000,True,925900
9714504,TLP 1 LLC,CENTER STREET LNDG VIII SPE LL,2024-07-30,1700000,True,1360000
9713348,11840 STANWOOD DR LLC,CV3 FINANCIAL SERVICES LLC,2024-07-30,1960000,True,2069164
9707337,316 CATALINA HOLDINGS LLC,ACG FUNDING INC,2024-07-30,1650000,True,1237000
9699234,WRT INVESTMENTS INC,ANCHOR LOANS LP,2024-07-30,560000,True,594000
9739017,3100 BOCA CHICA MANAGEMENT LLC,LONE OAK FUND LLC,2024-07-29,1550000,True,930000
9738669,JIK INVESTMENTS LLC,CHURCHILL FUNDING I LLC,2024-07-29,1525000,True,1143750
9725649,IDCS DESIGN & CONSTRUCTION LLC,KIAVI FUNDING INC,2024-07-29,625000,True,749400
9743624,LUX MANAGEMENT II LLC,HAROONIAN DAVID,2024-07-26,500000,True,250000
9743623,OCEAN DEVELOPMENT INC,MCCABE ROBERT,2024-07-26,600000,True,997000
9736517,DOLORES REAMPLIFIED LLC,KIAVI FUNDING INC,2024-07-26,1100000,True,1238900
9732269,FSPROPERTYINVESTMENTS LLC,KIAVI FUNDING INC,2024-07-26,550000,True,615100
9716930,KB PREMIUM HOMES LLC,CONVENTUS LLC,2024-07-26,1725000,True,1397000
9738507,SAN INVESTMENT GROUP-5 LLC,BMO BANK NA,2024-07-25,2500000,True,1500000
9731954,CASH ALL DAY BABY CORP,CENTER STREET LNDG VIII SPE LL,2024-07-24,795000,True,766157
9743104,SLOAN CREST PROPERTIES LLC,JPMORGAN CHASE BANK NA,2024-07-23,4325000,True,3460000
9740616,SFC CALI HOME LLC,ORCHARD FUNDING,2024-07-23,890000,True,864270
9728423,GRE INVESMENT LLC,CENTER STREET LNDG VIII SPE LL,2024-07-23,550000,True,525725
9726968,CONTEMPORARY FRESH REMODELING LLC,KIAVI FUNDING INC,2024-07-23,513000,True,163000
9719642,GOLDEN POWER INVESTMENT LLC,ANCHOR LOANS LP,2024-07-23,610000,True,645000
9712757,IVANHOE MOUNTAIN LLC,CV3 FINANCIAL SERVICES LLC,2024-07-23,1925000,True,2257500
9709897,3181 CARLYLE LLC,KIAVI FUNDING INC,2024-07-23,690000,True,772700
9704116,PREMIER REALTY & ESTATES INC,EASY STREET CAPITAL CA LLC,2024-07-23,410000,True,307500
9704082,EWA CAPITAL LLC,CENTER STREET LNDG VIII SPE LL,2024-07-23,950000,True,1057500
9703667,NELA VALUE FUND I INC,RWA CREDIT SPV I LLC,2024-07-23,1800000,True,1998000
9719748,TEAM DOUGLAS REI LLC,PIASKY SOLUTIONS TRUST,2024-07-22,850000,True,100000
9696249,PARADA CAPITAL LLC,MACOY CAPITAL MORTGAGE LLC,2024-07-22,750000,True,962500
9742903,L & A FINANCIAL GROUP LLC,VONTIVE INC,2024-07-19,900000,True,920701
9733558,PROVIDENT INVESTMENTS LLC,CENTER STREET LNDG VIII SPE LL,2024-07-18,585000,True,525000
9743424,SKY LIVING INVESTMENTS LLC,KIAVI FUNDING INC,2024-07-17,527000,True,537700
9740321,2 INFINITY GROUP LLC,CENTER STREET LNDG VIII SPE LL,2024-07-17,1102000,True,1064200
9732291,OCEAN DEVELOPMENT INC,KRALN CO LLC,2024-07-17,635000,True,800000
9711706,AMI CAPITAL LLC,QUANTA FINANCE INC,2024-07-17,925000,True,1132900
9703882,BLORT GROUP LLC,CENTER STREET LNDG VIII SPE LL,2024-07-17,1725000,True,1721250
9700008,TULE RIVER HOMEBUYER EARNED EQUITY AGENCY,GEO-CORP INC,2024-07-17,775000,True,760962
9693815,DLUCKY INC,MADISON CORP ADVISORY GROUP IN,2024-07-17,550000,True,200000
9751013,GREENVILLAGE LLC,MYF PARTNERS HIP LLC,2024-07-16,1875000,True,700000
9743151,ZOOR LLC,MIDFIRST BANK,2024-07-16,2550000,True,1657500
9739446,HAUSER 26 LLC,BARZIV AND FAMILY TRUST,2024-07-16,1200000,True,720000
9735567,OCEAN DEVELOPMENT INC,GLADIEUX KEITH,2024-07-16,625000,True,550000
9711359,BC PROPERTY INVESTMENTS LLC,EASY STREET CAPITAL CA LLC,2024-07-16,750000,True,747675
9708599,THINK UP PROPERTY A INC,TEMPIO,2024-07-16,950000,True,1080000
9698269,DRH RE GROUP LLC,ANCHOR LOANS LP,2024-07-16,460000,True,507800
9733870,RAW ELEVATION LLC,RAPHAEL P & JANE C YEUNG LIVIN,2024-07-15,970000,True,900000
9719077,BOEING 555 LLC,SPREO CAPITAL MANAGER LLC,2024-07-15,1472500,True,1104000
9718842,REMERCILE PROPRIETE LLC,EASY STREET CAPITAL CA LLC,2024-07-15,1500000,True,1484000
9709495,AMI CAPITAL LLC,QUANTA FINANCE INC,2024-07-15,1295000,True,1358900
9698457,PLUS VALUE INVESTMENTS LLC,PERLSTEIN RONALD,2024-07-12,490000,True,440000
